BILLING_PROVIDER_NPI_NUM,total_paid,active_months,max_monthly,cv,temporal_entropy,max_concentration,flag_concentrated_time,flag_high_cv,flag_any_temporal
1699725143,51161412.5,83,13231505.860000003,3.500625797079207,2.5072422053832693,0.25862276300522397,False,True,True
1356709976,39024464.85,42,10489724.46,2.738127334859636,1.9249061391209086,0.2687986754032324,False,True,True
1518096411,16336050.18,9,14645820.66,2.651752556558521,0.5279301008601079,0.8965337703192584,True,True,True
1134250475,14865633.299999999,10,11495903.53,2.3751686029418186,0.9619517082247114,0.7733208063190957,False,True,True
1184166027,12650625.83,64,9852279.53,6.305552179474457,0.7876949869367627,0.7787977972311904,False,True,True
1952346876,12178783.17,10,10380718.42,2.6678159004201505,0.5452169953079837,0.8523608865597366,False,True,True
1861520272,10879916.88,12,5116585.53,2.1239761281252134,0.988485264747578,0.4702779981164709,False,True,True
1578778726,10415191.28,84,2073487.1400000001,2.189441754011095,3.4488793355686305,0.19908296297751724,False,True,True
1275849283,10224523.489999998,32,9797083.12,5.413342128250771,0.26371349720453674,0.9581945925970973,True,True,True
1720145378,9968339.65,17,8265197.47,3.3778538007555374,0.8670500823989048,0.8291448486107713,False,True,True
1861506560,8783862.53,84,2660400.1499999994,3.5511296597108406,2.868132824055128,0.30287360952130016,False,True,True
1134152986,8396029.219999999,84,1836019.1199999996,2.0710041305009197,3.6902496460433687,0.21867707601903746,False,True,True
1932541729,8197480.04,6,8053696.71,2.3980505017359883,0.10646584373089758,0.9824600573226892,True,True,True
1134260078,7928457.95,28,5065875.03,3.378462027913467,1.4207448234567148,0.6389483379930142,False,True,True
1386022101,7803126.92,8,5508797.64,2.010431768910235,0.75176421640518,0.7059730921306095,False,True,True
1639172810,7783495.68,30,3768577.9299999997,3.3057923931593147,1.2135618518022402,0.4841755022339782,False,True,True
1275665457,6857923.04,83,2047234.16,2.9875996983113855,3.2140238222171154,0.2985210169404292,False,True,True
1215998323,6620354.33,80,938506.93,2.2710411622242885,3.017261761158126,0.14176083079831167,False,True,True
1891728697,6347970.11,61,1190325.92,2.0295021100186488,2.8910520120736556,0.18751284258961323,False,True,True
1609858729,5669482.45,76,1068563.5,2.2293378123771532,3.1464853689029453,0.1884763749467114,False,True,True
1497933162,5592304.2,55,1348994.26,2.9530464767751434,2.0450894327690903,0.24122333330865656,False,True,True
1780630608,5573509.88,84,1815804.63,3.071711661517288,3.1035261418231412,0.3257919460259394,False,True,True
1730491945,5133032.88,75,1140073.15,3.202178229005511,2.458968661156041,0.22210517186478648,False,True,True
1790826600,5110833.08,6,5094550.87,2.440127794803282,0.02535940793756931,0.9968141769169264,True,True,True
1922463751,5029670.02,53,3822776.59,5.541110646201586,1.1563600645979166,0.7600452067032422,False,True,True
1326502865,4753131.28,17,4612210.13,3.9934923875892787,0.191914935118928,0.9703519339781416,True,True,True
1215027966,4749123.77,77,881243.4,2.3947564586175423,3.06648794908199,0.18555915631569234,False,True,True
1487602736,4720453.47,84,2007156.4,4.492999674952375,1.661884281148604,0.42520414887173963,False,True,True
1306875695,4547984.3,13,2792322.91,2.224292546051383,1.1600060619913268,0.6139693380208019,False,True,True
1538105366,4514868.63,83,1038674.52,2.8063397695397523,2.9548747555618915,0.23005642137587512,False,True,True
1174689665,4490583.4399999995,73,1608272.8399999999,3.638401862257866,2.413042228139388,0.35814340418981283,False,True,True
1083632897,4476379.43,68,2913534.29,5.533111373896529,1.277102250208945,0.6508684832375794,False,True,True
1770696643,4357205.54,84,671382.1699999999,2.38820829125091,3.0113505416036777,0.1540854944382541,False,True,True
1689712481,4329191.1899999995,17,2074695.28,2.4299673621826208,1.2668635641904638,0.47923392360040357,False,True,True
1669462420,4321385.0,81,716405.8699999999,2.6460106379450794,2.9486068712978812,0.16578154226017813,False,True,True
1679602502,4293957.03,6,3653583.89,2.0129945875050708,0.6419464886614349,0.8508664303051956,False,True,True
1619969458,4289439.8,84,785861.07,2.4174015348169426,3.3417655638477095,0.18320832244807353,False,True,True
1487632998,4218908.88,25,1876038.76,2.848624757099723,1.3533826383672343,0.4446739224194859,False,True,True
1770538068,4160831.1599999997,23,2256523.78,2.5723496312150513,1.8256571267882336,0.5423252454204366,False,True,True
1992781470,4107332.73,48,2309994.4,4.029246048791501,1.6858690935859946,0.5624074190843554,False,True,True
1770700221,3984687.0,7,3984687.0,2.6457513110645907,0.0,1.0,True,True,True
1447382817,3950835.7800000003,7,3784317.39,2.5157993815904005,0.2430257883334357,0.9578523635826747,True,True,True
1255333597,3890098.92,8,3237499.62,2.2926956251406616,0.7042889572288449,0.8322409498008344,False,True,True
1912903717,3670997.93,45,1420823.54,3.6830062620416855,1.3510878839458902,0.3870401365222235,False,True,True
1871713495,3616128.37,77,518371.01,2.4356339050146016,2.8624675928540433,0.14334972571784005,False,True,True
1285758300,3583002.54,8,2759640.83,2.090869591652504,0.941058016579542,0.7702034255325981,False,True,True
1902023526,3567642.45,49,1909345.3399999999,4.309249700936729,1.411557858473813,0.5351840513053655,False,True,True
